grievance_id,text,category
GRV102006,"Namaste sir, Ration dukan Varanasi mein tay samay par nahi khulti, logo ko baar baar chakkar lagana padta hai. कृपया जल्द कार्रवाई करें।",Ration & Public Distribution System
GRV102934,"Dear officer, OBC certificate Patna tehsil se renew karwana tha, a month se application stuck hai portal par. Thank you.",Municipal Certificates
GRV102965,"महोदय, प्रमाण पत्र पर नाम की स्पेलिंग गलत छप गई Model Town नगर निगम से, correction ke liye baar baar chakkar. Sadar naman.",Municipal Certificates
GRV102229,"Dear officer, मेरे खाते से 5000 रुपए गलत तरीके से कट गए Kanpur शाखा से, वापस दिलवाएं। Otherwise we will protest.",Banking & Financial Services
GRV101095,"भू-अभिलेख में गलती है, कृपया तहसीलदार Madan Mahal को निर्देश दें ठीक करने का। Thank you.",Land Records & Revenue
GRV102932,"विवाह प्रमाण पत्र Indore नगर निगम से 3 days में नहीं मिला, दस्तावेज बार बार मांगे जा रहे हैं।",Municipal Certificates
GRV101393,"Chain snatching hui thi Bhopal mein, police ne case follow up nahi kiya. Thank you.",Police & Law and Order
GRV102480,"Respected Sir, Officer Ward 12 mein bina paise liye certificate nahi de raha, complaint chahiye. कृपया जल्द कार्रवाई करें।",Corruption & Bribery
GRV102336,"Bank Lucknow branch mein loan application 10 din se pending hai, koi jawab nahi mil raha. Sadar naman.",Banking & Financial Services
GRV100286,"Dear officer, बिजली का खंभा टूट कर सड़क पर गिरा है Kotwali area में, दुर्घटना हो सकती है, कृपया जल्दी हटवाएं। Please take urgent action.",Electricity
GRV100560,"पुल Sector 7 में टूटा हुआ है, बच्चे स्कूल जाने में डरते हैं, कृपया जल्दी बनवाएं। Otherwise we will protest.",Roads & Infrastructure
GRV102082,"महोदय, गरीब परिवारों को Ward 12 राशन दुकान से चीनी और तेल कई महीनों से नहीं मिल रहा। Thank you.",Ration & Public Distribution System
GRV100781,"Dear officer, Kachra collection van Jabalpur area mein bilkul nahi aati, ghar ghar se kachra sadak par phenkna padta hai. Kripya jald samadhan karein.",Sanitation & Garbage
GRV101572,"Namaste sir, सरकारी अस्पताल Nagpur में दवाइयां उपलब्ध नहीं हैं, बाहर से खरीदनी पड़ रही है। Otherwise we will protest.",Healthcare & Hospitals
GRV100593,"Respected Sir, Kachra collection van Adhartal area mein bilkul nahi aati, ghar ghar se kachra sadak par phenkna padta hai. Bahut pareshaan hain hum log.",Sanitation & Garbage
GRV101871,"Namaste sir, सरकारी स्कूल Ranchi में छात्रवृत्ति 1500 रुपए अभी तक नहीं आई। Bahut pareshaan hn hum log.",Education & Schools
GRV102351,"ATM Indore mein 20 din se kharab hai, paise nahi nikal pa raha koi. Kripya jald samadhan karein.",Banking & Financial Services
GRV101935,"स्कूल Patna में शौचालय की स्थिति बहुत खराब है, बच्चियां स्कूल आने से कतरा रही हैं। Thank you.",Education & Schools
GRV101977,"Sarkari school Madan Mahal mein 20 din se teacher nahi aa raha hai, padhai band hai.",Education & Schools
GRV101702,"Sir/Madam, जननी सुरक्षा योजना का पैसा Madan Mahal अस्पताल से 2 hafte में नहीं मिला डिलीवरी के बाद।",Healthcare & Hospitals
GRV101120,"Namaste sir, Zameen ka naamantaran Kanpur tehsil mein 5 din se pending hai.",Land Records & Revenue
GRV102085,"Anaj ki quality Jaipur ration dukan mein bahut kharab hai, keede lage hue chawal mil rahe hain.",Ration & Public Distribution System
GRV101196,"Respected Sir, मेरी जमीन का सीमांकन Jabalpur में गलत हो गया है, पड़ोसी ने कब्जा कर लिया है।",Land Records & Revenue
GRV102147,"महोदय, PDS shop Model Town mein gehu aur chawal is mahine bilkul nahi mila, dealer bahana bana raha hai.",Ration & Public Distribution System
GRV100631,"Sir/Madam, गली में कचरा जलाया जा रहा है Patna में, dhuye se saans lene mein takleef ho rahi hai.",Sanitation & Garbage
GRV100482,"Drainage cover sadak Lucknow mein tuta pada hai, gaddi ka pahiya fasne se accident ho sakta hai. Please take urgent action.",Roads & Infrastructure
GRV101891,सरकारी स्कूल Adhartal में छात्रवृत्ति 10000 रुपए अभी तक नहीं आई।,Education & Schools
GRV100465,"Namaste sir, Footpath Bhopal mein encroachment ho gaya hai, pedestrians ko sadak par chalna padta hai. Sadar naman.",Roads & Infrastructure
GRV102489,"Sir/Madam, रिश्वत की मांग Patna कार्यालय में हर छोटे काम के लिए की जाती है, यह भ्रष्टाचार बंद होना चाहिए। Kripya jald samadhan karein.",Corruption & Bribery
GRV102321,"Namaste sir, ATM Madan Mahal mein 20 din se kharab hai, paise nahi nikal pa raha koi. Sadar naman.",Banking & Financial Services
GRV101672,"Respected Sir, Primary health center Napier Town mein staff hi nhi h 20 din se, gaon walo ko door jana padta hai ilaj ke liye. Thank you.",Healthcare & Hospitals
GRV100057,"Sir/Madam, Low water pressure in Jaipur pipeline, taps mein paani bahut kam aata hai subah. Please take urgent action.",Water Supply
GRV101273,"Namaste sir, भू-अभिलेख में गलती है, कृपया तहसीलदार Gwalior को निर्देश दें ठीक करने का।",Land Records & Revenue
GRV100649,"Dear officer, सफाई विभाग Gandhi Nagar में डोर टू डोर कचरा कलेक्शन बंद कर चुका है 2 hafte से। Otherwise we will protest.",Sanitation & Garbage
GRV102916,"महोदय, श्रम कार्यालय Napier Town में मजदूर के हक की शिकायत 5 din से लंबित है, कोई सुनवाई नहीं हुई। Kripya jald samadhan karein.",Employment & Labour
GRV102452,"Sir/Madam, रिश्वत की मांग Sector 7 कार्यालय में हर छोटे काम के लिए की जाती है, यह भ्रष्टाचार बंद होना चाहिए।",Corruption & Bribery
GRV102520,Government scheme ka labh Rajesh Verma ko Napier Town mein tabhi mila jab 1500 rupaye commission diya. Kripya jald samadhan karein.,Corruption & Bribery
GRV101986,"महोदय, गरीबी रेखा राशन कार्ड Nagpur में गलत तरीके से रद्द कर दिया गया, फिर से चालू करवाएं।",Ration & Public Distribution System
